,wsc_calibre_mm3,taux_remplissage_calibre_pct,segment_id,wse,wse_u,wsc_u_mm3,precip_mm,temp_mean_c,temp_max_c,temp_min_c,humidity_specific_gkg,wind_speed_ms,solar_rad_mj_m2_day
2023-10-17,275.7732105263158,24.426325113048343,1.0,193.04663157894737,0.006210526315789474,0.15526315789473683,0.03,24.51,31.29,19.9,9.85,2.71,15.7
2023-10-18,276.96899999999994,24.532240921169173,1.0,193.093,0.006,0.15,0.86,22.33,29.61,16.7,10.04,3.21,15.25
2023-10-19,275.527,24.404517271922053,1.0,193.03709999999998,0.0076,0.192,21.72,21.43,27.95,16.5,8.8,5.41,14.94
2023-10-20,274.085,24.276793622674933,1.0,192.9812,0.0092,0.23399999999999999,28.17,17.38,20.92,13.45,9.64,4.64,15.13
2023-10-21,272.643,24.14906997342781,1.0,192.9253,0.0108,0.27599999999999997,1.11,17.97,25.15,13.04,8.77,1.34,15.91
2023-10-22,271.20099999999996,24.021346324180687,1.0,192.86939999999998,0.012400000000000001,0.318,0.97,20.61,27.77,15.12,8.92,4.57,12.73
2023-10-23,269.75899999999996,23.893622674933564,1.0,192.81349999999998,0.014,0.36,4.91,17.61,22.35,13.29,9.99,2.84,8.28
2023-10-24,268.31699999999995,23.765899025686444,1.0,192.7576,0.015600000000000001,0.402,0.2,15.79,22.3,11.23,7.98,2.14,14.99
2023-10-25,266.87499999999994,23.63817537643932,1.0,192.7017,0.0172,0.44400000000000006,0.1,17.31,24.62,11.13,8.04,1.89,15.95
2023-10-26,265.433,23.510451727192205,1.0,192.64579999999998,0.0188,0.486,0.27,18.86,26.31,14.31,9.16,2.54,14.21
2023-10-27,263.991,23.382728077945085,1.0,192.5899,0.0204,0.528,2.98,18.01,22.17,15.0,10.82,2.69,7.17
2023-10-28,262.549,23.255004428697962,1.0,192.534,0.022,0.57,4.14,17.9,23.51,14.7,10.29,1.46,13.37
2023-10-29,263.73699999999997,23.360230292294062,1.0,192.57999999999998,0.019899999999999998,0.514,0.84,17.81,25.02,12.18,9.11,1.74,13.68
2023-10-30,264.92499999999995,23.465456155890163,1.0,192.626,0.0178,0.45799999999999996,3.12,18.72,24.67,13.68,9.55,2.83,7.69
2023-10-31,266.11299999999994,23.570682019486267,1.0,192.672,0.0157,0.402,0.12,21.29,29.86,15.89,9.47,2.32,8.22
2023-11-01,267.301,23.675907883082374,1.0,192.718,0.0136,0.34600000000000003,0.09,18.9,25.64,14.51,10.11,1.9,15.33
2023-11-02,268.489,23.781133746678474,1.0,192.764,0.0115,0.29,0.68,18.06,24.39,12.93,9.23,4.14,13.79
2023-11-03,269.67699999999996,23.886359610274578,1.0,192.81,0.009399999999999999,0.23400000000000004,2.46,16.8,21.85,12.52,9.45,3.91,10.38
2023-11-04,270.86499999999995,23.99158547387068,1.0,192.856,0.007299999999999999,0.17800000000000005,0.03,16.14,24.13,10.85,8.38,2.42,14.93
2023-11-05,272.053,24.096811337466782,1.0,192.902,0.0052,0.12200000000000004,0.86,15.9,22.27,11.37,8.97,2.42,7.27
2023-11-06,273.241,24.202037201062886,1.0,192.948,0.0030999999999999986,0.06600000000000009,1.2,14.71,19.3,10.63,7.58,1.6,14.2
2023-11-07,274.429,24.307263064658986,1.0,192.994,0.001,0.01,0.0,12.83,20.18,7.48,5.45,1.34,15.83
2023-11-08,273.25399999999996,24.20318866253321,1.0,192.9485,0.0012000000000000001,0.018000000000000002,0.0,13.96,23.3,6.91,3.96,1.72,14.99
2023-11-09,272.07899999999995,24.099114260407436,1.0,192.903,0.0014,0.026000000000000002,0.0,15.91,23.76,9.86,5.87,1.65,14.35
2023-11-10,270.904,23.995039858281665,1.0,192.8575,0.0016,0.03400000000000001,0.04,17.21,23.14,12.9,9.42,1.72,12.6
2023-11-11,269.729,23.89096545615589,1.0,192.81199999999998,0.0018,0.042,0.0,18.81,26.12,14.32,9.33,1.46,13.9
2023-11-12,268.554,23.786891054030114,1.0,192.7665,0.002,0.05000000000000001,0.0,19.66,27.78,14.59,7.93,1.23,12.29
2023-11-13,267.37899999999996,23.682816651904336,1.0,192.721,0.0022,0.05800000000000001,0.0,21.77,29.84,17.33,6.66,1.3,12.96
2023-11-14,266.20399999999995,23.57874224977856,1.0,192.6755,0.0024000000000000002,0.066,0.0,21.75,30.36,15.47,6.84,1.5,14.16
2023-11-15,265.02899999999994,23.474667847652785,1.0,192.63,0.0026,0.07400000000000001,0.0,20.8,29.13,15.72,7.01,1.55,14.11
2023-11-16,263.854,23.370593445527014,1.0,192.5845,0.0028000000000000004,0.08200000000000002,0.01,20.21,28.45,15.55,6.85,1.28,12.83
2023-11-17,262.679,23.26651904340124,1.0,192.539,0.003,0.09000000000000001,0.0,20.19,30.03,14.0,5.98,1.54,13.85
2023-11-18,261.933,23.200442869796277,1.0,192.5101,0.005,0.14100000000000001,0.0,20.27,30.07,13.62,5.46,1.57,13.48
2023-11-19,261.18699999999995,23.134366696191318,1.0,192.4812,0.007,0.192,0.0,19.55,29.13,13.18,5.8,1.77,13.32
2023-11-20,260.441,23.068290522586356,1.0,192.45229999999998,0.009000000000000001,0.243,0.04,17.63,25.87,12.59,6.34,2.37,13.12
2023-11-21,259.695,23.002214348981397,1.0,192.4234,0.011,0.294,0.37,15.8,23.13,11.29,7.9,3.21,9.74
2023-11-22,258.94899999999996,22.936138175376435,1.0,192.3945,0.013000000000000001,0.345,0.21,14.14,19.19,9.27,7.41,2.49,11.98
2023-11-23,258.203,22.870062001771476,1.0,192.3656,0.015,0.39599999999999996,0.0,12.39,20.41,7.05,4.15,3.11,13.69
2023-11-24,257.457,22.803985828166518,1.0,192.3367,0.017,0.44699999999999995,0.0,12.72,21.77,6.87,4.07,2.24,13.69
2023-11-25,256.71099999999996,22.737909654561555,1.0,192.3078,0.019,0.49799999999999994,0.0,12.8,19.69,7.93,5.29,1.43,12.21
2023-11-26,255.96499999999997,22.671833480956597,1.0,192.2789,0.021,0.5489999999999999,0.0,13.0,20.89,8.66,4.99,1.37,12.85
2023-11-27,255.21899999999997,22.605757307351634,1.0,192.25,0.023,0.6,0.01,13.11,20.64,8.36,6.04,2.18,10.84
2023-11-28,256.19649999999996,22.692338352524356,1.0,192.2879,0.02225,0.5805,0.14,13.62,20.88,9.18,7.29,2.02,11.38
2023-11-29,257.174,22.778919397697077,1.0,192.32580000000002,0.0215,0.5609999999999999,0.27,13.8,21.72,8.34,6.06,1.63,10.98
2023-11-30,258.15149999999994,22.86550044286979,1.0,192.3637,0.020749999999999998,0.5415,0.0,14.66,21.59,10.27,5.29,1.58,9.35
2023-12-01,259.12899999999996,22.952081488042513,1.0,192.4016,0.02,0.522,9.03,13.22,21.55,9.14,6.42,3.57,3.74
2023-12-02,260.1065,23.038662533215234,1.0,192.4395,0.01925,0.5025,1.42,11.53,15.46,8.9,6.94,1.97,9.91
2023-12-03,261.08399999999995,23.12524357838795,1.0,192.4774,0.0185,0.483,0.0,12.16,20.08,5.77,4.8,1.35,12.41
2023-12-04,262.06149999999997,23.21182462356067,1.0,192.5153,0.01775,0.4634999999999999,0.0,13.4,22.45,7.58,4.71,2.07,11.45
2023-12-05,263.039,23.29840566873339,1.0,192.5532,0.017,0.44399999999999995,0.43,13.51,18.96,9.78,6.06,1.48,6.57
2023-12-06,264.01649999999995,23.38498671390611,1.0,192.5911,0.01625,0.4245,4.22,14.77,19.13,12.07,8.59,3.99,4.48
2023-12-07,264.99399999999997,23.47156775907883,1.0,192.62900000000002,0.0155,0.40499999999999997,0.18,15.54,22.78,11.11,8.35,1.57,9.13
2023-12-08,265.9715,23.558148804251548,1.0,192.6669,0.01475,0.3855,0.12,15.06,21.78,10.97,8.61,1.85,7.37
2023-12-09,266.94899999999996,23.644729849424266,1.0,192.7048,0.013999999999999999,0.366,0.01,16.29,23.6,11.63,8.56,1.23,10.04
2023-12-10,267.9265,23.731310894596984,1.0,192.7427,0.01325,0.34650000000000003,0.0,19.29,27.75,13.92,6.83,1.41,11.69
2023-12-11,268.904,23.81789193976971,1.0,192.7806,0.012499999999999999,0.32699999999999996,0.0,19.83,28.92,14.85,6.89,1.48,10.42
2023-12-12,269.88149999999996,23.904472984942423,1.0,192.8185,0.01175,0.3075,0.01,18.16,26.16,12.97,7.53,1.72,10.37
2023-12-13,270.859,23.991054030115144,1.0,192.8564,0.011,0.28800000000000003,1.6,14.19,20.07,9.88,8.17,3.15,7.02
2023-12-14,271.83649999999994,24.07763507528786,1.0,192.89430000000002,0.010249999999999999,0.2685,0.03,10.38,16.73,5.92,5.23,1.46,12.4
2023-12-15,272.81399999999996,24.164216120460583,1.0,192.93220000000002,0.0095,0.24900000000000003,0.0,12.64,23.15,6.43,3.11,3.25,12.16
2023-12-16,273.7915,24.250797165633305,1.0,192.9701,0.008749999999999999,0.22949999999999998,0.0,12.38,22.69,6.13,2.72,4.46,12.69
2023-12-17,274.76899999999995,24.33737821080602,1.0,193.008,0.008,0.21000000000000002,0.01,11.19,19.58,6.23,3.24,4.11,12.36
2023-12-18,274.22099999999995,24.28883968113374,1.0,192.98675,0.0088,0.23,0.04,9.7,17.44,4.88,4.4,3.4,11.81
2023-12-19,273.67299999999994,24.240301151461466,1.0,192.96550000000002,0.009600000000000001,0.25,0.02,10.44,18.78,4.49,4.0,2.03,12.26
2023-12-20,273.12499999999994,24.191762621789188,1.0,192.94425,0.0104,0.27,0.28,10.08,16.95,4.86,4.93,2.75,10.16
2023-12-21,272.57699999999994,24.143224092116913,1.0,192.923,0.0112,0.29,0.1,11.8,19.25,7.38,5.53,1.33,11.13
2023-12-22,272.029,24.09468556244464,1.0,192.90175,0.012,0.31,0.0,11.9,20.17,6.29,4.73,1.71,11.87
2023-12-23,271.481,24.046147032772364,1.0,192.8805,0.0128,0.33,0.01,12.75,21.03,8.09,5.72,1.34,11.78
2023-12-24,270.933,23.99760850310009,1.0,192.85925,0.013600000000000001,0.35,0.0,12.69,21.28,8.04,4.45,1.4,11.72
2023-12-25,270.385,23.94906997342781,1.0,192.838,0.0144,0.37,0.0,12.05,19.45,7.59,4.5,1.31,11.88
2023-12-26,269.837,23.900531443755536,1.0,192.81675,0.015200000000000002,0.39,0.07,10.45,18.09,5.58,5.51,1.49,11.33
2023-12-27,269.289,23.851992914083258,1.0,192.7955,0.016,0.41,0.0,11.49,18.56,7.09,4.94,1.08,11.59
2023-12-28,268.741,23.803454384410983,1.0,192.77425,0.016800000000000002,0.43,0.0,13.06,22.71,6.54,3.75,1.55,8.85
2023-12-29,268.193,23.754915854738705,1.0,192.75300000000001,0.0176,0.45,0.0,13.87,23.31,8.01,3.34,2.07,10.37
2023-12-30,267.645,23.70637732506643,1.0,192.73175,0.0184,0.47,0.0,12.82,20.63,7.64,3.53,2.12,10.5
2023-12-31,267.097,23.657838795394152,1.0,192.7105,0.019200000000000002,0.49,0.0,12.96,20.9,6.87,3.78,1.53,9.44
2024-01-01,266.549,23.609300265721874,1.0,192.68925000000002,0.02,0.51,0.26,12.89,20.43,8.22,4.81,1.33,11.36
2024-01-02,266.001,23.5607617360496,1.0,192.668,0.0208,0.53,0.0,14.74,24.61,8.54,4.41,1.89,11.37
2024-01-03,265.453,23.51222320637732,1.0,192.64675,0.0216,0.5499999999999999,0.0,14.98,24.07,9.35,4.69,2.18,12.06
2024-01-04,264.905,23.463684676705046,1.0,192.6255,0.022400000000000003,0.57,2.87,13.52,19.34,8.87,5.35,2.34,6.13
2024-01-05,264.35699999999997,23.415146147032768,1.0,192.60425,0.0232,0.5900000000000001,20.0,11.88,14.29,8.88,7.37,5.14,9.19
2024-01-06,263.80899999999997,23.366607617360494,1.0,192.583,0.024,0.61,0.17,9.12,12.63,5.9,5.48,1.63,9.5
2024-01-07,264.854641025641,23.459224182962004,1.0,192.62351282051281,0.023435897435897437,0.5958974358974358,0.0,10.38,18.21,5.82,3.67,1.53,12.4
2024-01-08,265.90028205128203,23.55184074856351,1.0,192.66402564102563,0.022871794871794873,0.5817948717948718,0.0,12.36,20.76,6.29,3.86,1.85,10.84
2024-01-09,266.94592307692307,23.644457314165017,1.0,192.70453846153845,0.02230769230769231,0.5676923076923077,3.24,13.5,19.98,9.16,5.95,2.08,6.64
2024-01-10,267.9915641025641,23.737073879766527,1.0,192.7450512820513,0.021743589743589746,0.5535897435897436,3.77,13.64,19.24,9.69,8.04,1.91,9.12
2024-01-11,269.0372051282051,23.829690445368033,1.0,192.7855641025641,0.02117948717948718,0.5394871794871794,0.01,12.96,20.3,7.49,6.16,1.62,10.98
2024-01-12,270.0828461538461,23.92230701096954,1.0,192.82607692307693,0.020615384615384615,0.5253846153846153,0.0,15.15,25.05,9.1,4.91,1.71,12.6
2024-01-13,271.12848717948714,24.01492357657105,1.0,192.86658974358974,0.02005128205128205,0.5112820512820513,0.0,16.34,26.51,10.76,3.89,1.58,10.04
2024-01-14,272.17412820512817,24.107540142172557,1.0,192.90710256410256,0.019487179487179488,0.49717948717948723,0.0,16.07,26.23,11.1,3.77,1.99,12.02
2024-01-15,273.2197692307692,24.200156707774063,1.0,192.94761538461537,0.018923076923076924,0.48307692307692307,0.0,15.08,24.41,9.87,3.74,2.22,9.75
2024-01-16,274.26541025641023,24.292773273375573,1.0,192.98812820512822,0.01835897435897436,0.46897435897435896,0.68,14.85,20.06,10.64,5.52,2.01,3.85
2024-01-17,275.31105128205127,24.385389838977083,1.0,193.02864102564104,0.017794871794871797,0.45487179487179485,0.08,15.81,21.52,11.43,6.8,4.14,7.29
2024-01-18,276.3566923076923,24.478006404578593,1.0,193.06915384615385,0.01723076923076923,0.4407692307692308,0.03,15.41,23.21,10.84,6.64,1.94,11.3
2024-01-19,277.40233333333333,24.5706229701801,1.0,193.10966666666667,0.01666666666666667,0.42666666666666664,9.33,13.03,14.45,10.81,6.47,4.59,4.2
2024-01-20,278.4479743589743,24.663239535781603,1.0,193.15017948717949,0.016102564102564103,0.4125641025641026,0.33,11.84,17.29,8.77,6.49,1.62,12.07
2024-01-21,279.49361538461534,24.75585610138311,1.0,193.1906923076923,0.01553846153846154,0.39846153846153853,0.0,11.69,20.62,5.65,4.56,2.06,13.78
2024-01-22,280.53925641025637,24.848472666984623,1.0,193.23120512820512,0.014974358974358976,0.38435897435897437,0.0,13.05,23.39,6.54,3.75,2.2,14.27
2024-01-23,281.5848974358974,24.94108923258613,1.0,193.27171794871796,0.014410256410256412,0.37025641025641026,0.0,16.37,27.99,8.88,3.14,1.9,14.22
2024-01-24,282.63053846153844,25.03370579818764,1.0,193.31223076923078,0.013846153846153848,0.35615384615384615,0.0,17.89,28.95,11.18,3.96,2.78,14.14
2024-01-25,283.67617948717947,25.126322363789143,1.0,193.3527435897436,0.013282051282051283,0.3420512820512821,0.0,18.45,29.36,11.78,4.65,2.32,14.04
2024-01-26,284.7218205128205,25.218938929390657,1.0,193.3932564102564,0.01271794871794872,0.32794871794871794,0.0,18.0,28.73,11.22,4.53,1.43,14.13
2024-01-27,285.7674615384615,25.31155549499216,1.0,193.43376923076923,0.012153846153846156,0.3138461538461539,0.0,16.32,26.06,9.76,4.16,1.95,14.07
2024-01-28,286.81310256410256,25.404172060593673,1.0,193.47428205128205,0.01158974358974359,0.2997435897435898,0.0,15.37,24.65,9.88,3.69,1.69,12.51
2024-01-29,287.85874358974354,25.496788626195176,1.0,193.5147948717949,0.011025641025641027,0.28564102564102567,0.0,15.7,23.91,10.13,4.48,1.77,13.36
2024-01-30,288.9043846153846,25.589405191796683,1.0,193.5553076923077,0.010461538461538463,0.27153846153846156,0.0,16.75,26.44,10.89,4.03,1.98,14.51
2024-01-31,289.9500256410256,25.682021757398193,1.0,193.59582051282052,0.0098974358974359,0.2574358974358975,0.0,15.92,26.45,9.45,3.38,2.9,14.57
2024-02-01,290.99566666666664,25.774638322999703,1.0,193.63633333333334,0.009333333333333336,0.24333333333333335,0.0,15.64,25.89,9.31,3.87,2.23,14.71
2024-02-02,292.04130769230767,25.86725488860121,1.0,193.67684615384616,0.00876923076923077,0.22923076923076927,0.0,15.01,24.57,8.73,3.67,1.6,15.14
2024-02-03,293.0869487179487,25.95987145420272,1.0,193.71735897435897,0.008205128205128205,0.21512820512820519,0.0,14.83,25.09,8.09,3.03,2.2,15.46
2024-02-04,294.13258974358973,26.052488019804226,1.0,193.7578717948718,0.0076410256410256415,0.20102564102564108,0.0,15.22,24.87,8.28,3.21,1.62,15.18
2024-02-05,295.1782307692307,26.145104585405733,1.0,193.79838461538463,0.007076923076923078,0.186923076923077,0.01,13.41,20.4,7.82,3.86,1.7,13.02
2024-02-06,296.22387179487174,26.237721151007243,1.0,193.83889743589745,0.006512820512820514,0.17282051282051286,0.15,13.34,21.27,7.12,5.26,1.79,14.31
2024-02-07,297.2695128205128,26.33033771660875,1.0,193.87941025641027,0.005948717948717951,0.15871794871794878,0.0,14.08,23.08,7.37,4.18,1.55,15.86
2024-02-08,298.3151538461538,26.42295428221026,1.0,193.91992307692308,0.005384615384615387,0.1446153846153847,0.02,14.55,23.56,8.5,3.41,2.78,10.35
2024-02-09,299.36079487179484,26.515570847811766,1.0,193.9604358974359,0.004820512820512823,0.13051282051282057,35.28,14.02,15.7,12.19,6.69,7.55,1.6
2024-02-10,300.40643589743587,26.608187413413276,1.0,194.00094871794872,0.00425641025641026,0.11641025641025647,2.4,12.96,16.49,10.91,7.8,5.97,10.65
2024-02-11,301.4520769230769,26.700803979014783,1.0,194.04146153846156,0.003692307692307696,0.10230769230769235,1.3,14.41,20.14,10.41,8.28,4.36,9.37
2024-02-12,302.49771794871793,26.793420544616293,1.0,194.08197435897438,0.003128205128205129,0.08820512820512831,0.53,16.25,23.62,11.99,8.91,3.01,10.34
2024-02-13,303.54335897435897,26.886037110217803,1.0,194.1224871794872,0.0025641025641025654,0.07410256410256419,0.0,19.2,28.0,13.14,6.83,1.17,14.19
2024-02-14,304.58899999999994,26.978653675819302,1.0,194.163,0.002,0.060000000000000005,0.0,20.74,30.14,15.62,6.15,1.9,13.18
2024-02-15,304.18499999999995,26.94286979627989,1.0,194.1474,0.0024000000000000002,0.06899999999999999,0.3,17.87,23.81,12.55,6.94,3.63,7.48
2024-02-16,303.78099999999995,26.907085916740474,1.0,194.1318,0.0028,0.078,0.15,13.88,18.9,9.05,7.83,1.87,12.53
2024-02-17,303.37699999999995,26.871302037201062,1.0,194.11620000000002,0.0032,0.087,0.02,13.74,21.7,7.76,6.27,1.66,17.18
2024-02-18,302.97299999999996,26.835518157661642,1.0,194.10060000000001,0.0036,0.096,0.0,14.21,22.78,7.65,4.99,3.88,17.6
2024-02-19,302.56899999999996,26.799734278122227,1.0,194.085,0.004,0.10500000000000001,0.0,16.81,26.79,9.47,5.18,2.5,17.9
2024-02-20,302.16499999999996,26.763950398582814,1.0,194.0694,0.0044,0.11399999999999999,0.0,16.98,25.73,11.7,5.14,1.78,17.86
2024-02-21,301.76099999999997,26.728166519043402,1.0,194.0538,0.0048000000000000004,0.12299999999999998,0.0,16.22,27.74,8.4,3.84,2.13,19.02
2024-02-22,301.35699999999997,26.692382639503982,1.0,194.03820000000002,0.0052,0.13199999999999998,0.31,15.55,23.92,10.23,5.15,3.28,16.25
2024-02-23,300.953,26.656598759964567,1.0,194.0226,0.005600000000000001,0.141,6.0,12.2,15.95,8.82,7.24,4.38,12.32
2024-02-24,300.549,26.620814880425154,1.0,194.007,0.006,0.15,4.87,10.99,15.61,7.21,6.38,4.14,13.05
2024-02-25,300.26399999999995,26.595571302037197,1.0,193.9959,0.0062,0.155,0.08,11.44,19.84,5.66,6.17,2.33,15.18
2024-02-26,299.979,26.570327723649246,1.0,193.9848,0.0064,0.15999999999999998,11.74,10.69,16.71,7.73,6.97,5.06,8.07
2024-02-27,299.69399999999996,26.54508414526129,1.0,193.9737,0.0066,0.165,3.14,8.96,14.32,4.92,5.28,4.3,17.2
2024-02-28,299.409,26.519840566873338,1.0,193.9626,0.0068000000000000005,0.16999999999999998,0.08,9.44,17.04,4.17,4.89,3.62,16.93
2024-02-29,299.12399999999997,26.49459698848538,1.0,193.9515,0.007,0.175,0.03,10.39,18.51,3.57,5.35,2.59,17.02
2024-03-01,298.83899999999994,26.469353410097423,1.0,193.94039999999998,0.0072,0.18,0.39,11.5,18.74,6.69,5.78,1.85,17.73
2024-03-02,298.554,26.444109831709472,1.0,193.92929999999998,0.0074,0.185,0.14,11.09,18.58,5.73,5.39,2.65,16.17
2024-03-03,298.26899999999995,26.41886625332152,1.0,193.91819999999998,0.0076,0.19,4.16,10.11,14.37,6.74,6.64,4.13,12.46
2024-03-04,297.984,26.39362267493357,1.0,193.90709999999999,0.0078000000000000005,0.195,0.04,12.06,20.46,5.23,6.07,1.76,18.18
2024-03-05,297.69899999999996,26.368379096545613,1.0,193.896,0.008,0.2,0.17,13.33,19.11,8.77,7.13,1.07,14.45
2024-03-06,300.0450869565217,26.57618130704355,1.0,193.98691304347824,0.009608695652173913,0.24217391304347827,0.01,15.68,24.11,8.76,6.15,1.34,20.22
2024-03-07,302.3911739130434,26.783983517541486,1.0,194.07782608695652,0.011217391304347827,0.2843478260869565,6.56,13.78,22.39,8.71,6.2,3.82,17.22
2024-03-08,304.7372608695652,26.991785728039435,1.0,194.16873913043477,0.012826086956521739,0.3265217391304348,3.54,10.52,15.95,7.14,5.8,4.11,15.01
2024-03-09,307.08334782608694,27.199587938537373,1.0,194.25965217391303,0.014434782608695653,0.3686956521739131,15.62,11.45,16.18,7.11,6.74,6.65,8.28
2024-03-10,309.42943478260867,27.40739014903531,1.0,194.3505652173913,0.016043478260869565,0.4108695652173914,13.33,11.26,16.18,7.19,6.7,5.03,16.36
2024-03-11,311.7755217391304,27.615192359533253,1.0,194.44147826086956,0.017652173913043478,0.4530434782608696,0.9,12.03,19.73,6.28,6.47,1.55,20.43
2024-03-12,314.1216086956521,27.82299457003119,1.0,194.5323913043478,0.019260869565217394,0.49521739130434783,0.0,16.46,26.79,7.5,5.88,1.51,21.7
2024-03-13,316.46769565217386,28.030796780529126,1.0,194.62330434782606,0.020869565217391306,0.5373913043478261,2.92,16.5,23.12,12.22,7.14,2.39,13.12
2024-03-14,318.81378260869565,28.238598991027068,1.0,194.71421739130435,0.02247826086956522,0.5795652173913044,0.19,15.86,23.2,10.7,8.37,1.55,20.09
2024-03-15,321.1598695652174,28.446401201525013,1.0,194.8051304347826,0.02408695652173913,0.6217391304347826,0.02,17.34,24.97,10.94,8.47,1.45,20.27
2024-03-16,323.5059565217391,28.654203412022948,1.0,194.89604347826085,0.025695652173913043,0.663913043478261,0.0,20.08,30.92,11.38,6.91,1.98,20.3
2024-03-17,325.85204347826084,28.862005622520886,1.0,194.98695652173913,0.027304347826086955,0.7060869565217391,0.0,22.57,32.79,14.74,6.13,2.35,20.44
2024-03-18,328.19813043478257,29.069807833018828,1.0,195.07786956521738,0.028913043478260868,0.7482608695652174,0.07,21.92,31.53,15.3,6.72,1.68,16.64
2024-03-19,330.5442173913043,29.277610043516766,1.0,195.16878260869564,0.030521739130434784,0.7904347826086956,0.0,22.2,31.72,14.45,7.53,1.66,19.92
2024-03-20,332.89030434782603,29.485412254014705,1.0,195.25969565217392,0.0321304347826087,0.832608695652174,0.03,17.42,24.31,12.38,8.84,2.24,11.29
2024-03-21,335.23639130434776,29.693214464512646,1.0,195.35060869565217,0.033739130434782605,0.8747826086956522,0.0,17.65,28.26,11.4,7.06,1.43,12.67
2024-03-22,337.58247826086955,29.901016675010588,1.0,195.44152173913042,0.035347826086956524,0.9169565217391304,0.03,17.87,25.47,13.18,5.95,1.95,10.53
2024-03-23,339.9285652173913,30.108818885508526,1.0,195.53243478260868,0.03695652173913043,0.9591304347826087,0.08,20.7,31.52,12.67,6.13,1.53,17.41
2024-03-24,342.274652173913,30.316621096006468,1.0,195.62334782608696,0.03856521739130435,1.001304347826087,4.38,19.21,28.61,13.01,7.13,4.06,9.28
